mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
AI,5,<50,0.7243845140400463,0.2314569411951093,0.004901623951489101,0.4916331683367149,-0.003087091186236381,0.05812635405541208,0.5539766692917103,0.31749677002375665,0.46827109124076716,0.2907470905509542,0.055659867698471095,0.03412494027787786
AI,5,50,0.6989458910428986,0.31872278715277474,0.02617122170654733,0.3366303084018026,-0.00119768885573668,0.03993711103883092,0.5560101521094524,0.27509716395717226,0.4510914559870822,0.21955590609383885,0.05349213812199517,0.02491286345386911
AI,5,60,0.669759151506227,0.2028834605770618,0.05062306700197399,0.20181536045056295,0.0020375216236538443,0.024581769746437693,0.5517393749896161,0.1532067464083584,0.43642179134620124,0.13376954072579444,0.05281249813780937,0.015327484710385437
AI,5,70,0.7401301655494902,0.11650930240385285,-0.014763067431935634,0.14472627458681211,-0.004553678692394677,0.018745814378396366,0.4670397920526858,0.09313624867752268,0.38287866639837104,0.09016714691174692,0.047401433291835014,0.011275432345695465
AI,5,80,0.6707467253137432,0.16568528026779467,-0.03251544664948518,0.1784009265977623,-0.007475541821742002,0.022904049248486484,0.4868376448512562,0.08858507152837622,0.38441027240186115,0.07441469134497945,0.04868116842248412,0.010102588035875415
AI,5,90,0.7642230289878622,0.1172803986600403,0.078272306376105,0.16780059437520886,0.007196556503455464,0.022298666517723727,0.4734281723271857,0.12761267817685154,0.38074840809838195,0.09935851067676771,0.04798763905344231,0.012657694808026003
AI,5,100,0.7099664331307488,0.09447334272650981,0.06510301244701146,0.1287843763792394,0.0059861938313662015,0.01696607500577066,0.46910864827091614,0.08516447993107036,0.3704612972368578,0.07272856458058884,0.04801233315271409,0.009697270440981554
AI,5,125,0.7724323140684214,0.09393304521990437,0.04416702068747854,0.10892947300120545,0.0040836466984967386,0.014455587447938406,0.3767225294352872,0.07645164653357163,0.29355357833243273,0.05921118624492589,0.03922693931369978,0.006841240063047798
AI,5,150,0.7078462348163166,0.1296754967939199,0.03299064033931936,0.1350545506595022,0.0033761426847072813,0.018297095518749744,0.37976512474429064,0.07962308833986939,0.29441152130071974,0.060528910766757024,0.03998339791110916,0.00801875310466798
AI,5,200,0.6457030375076585,0.11409197230790655,0.039661768328116284,0.14706988706321317,0.004415182401797465,0.020279874201949027,0.41372647856282235,0.09469803960618729,0.32534094193410323,0.08496844208370903,0.04447003268223622,0.01049618006317987
