mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
GOA,0,50,0.7333274953584458,0.06886095648920143,-0.3230353716877717,0.28497589048883026,-0.03667637515032384,0.027985170419140417,1.1026743397678886,0.16835700734736855,0.849120380123946,0.11733280019974018,0.08708363890580881,0.012673170222675629
GOA,0,60,0.7310473820718313,0.0637325019838128,-0.2815902085872814,0.2524453996375039,-0.032535370628353225,0.025602511008509767,1.0144040697526995,0.18438114199134778,0.7656482191812177,0.12524701179406716,0.08068525566830335,0.013363076002508835
GOA,0,70,0.7172120861851143,0.07428230822407095,-0.2368112679981273,0.23581161585149268,-0.028185071018321278,0.024604226306498042,0.9456702987800004,0.19015898211089527,0.7011884279879135,0.12459637754889102,0.07537355515656549,0.01326346231059777
GOA,0,80,0.7098156472736464,0.08859865220608067,-0.1461749736397036,0.1932036571913045,-0.018973654180985337,0.02093213013723736,0.8425594398190697,0.16049991997605428,0.6218127320731593,0.10231445608898998,0.06790488337778376,0.010901842058333819
GOA,0,90,0.7036179572316068,0.1028735185422254,0.01712325982144957,0.15514686062972352,-0.0018618886326297844,0.017716495468087564,0.7141172463756028,0.09701362013063108,0.5332462346516432,0.06413024193412951,0.05880247481863049,0.00715257247990796
GOA,0,100,0.7086902282774218,0.11320869666705342,0.11639595554226168,0.1596677568350749,0.009046701899801972,0.018426097898542153,0.6431457550476627,0.07227240780205971,0.4896396230185139,0.057963959709163286,0.05415346229669999,0.006192426510128359
GOA,0,125,0.693591039063152,0.13813519314042644,0.15689328870492497,0.16586867971708683,0.014407649270591056,0.019453972718007802,0.5578884567444643,0.07966035799533658,0.43960086149824995,0.06201278140118779,0.04940840587348806,0.00680494837540037
GOA,0,150,0.6073051824238479,0.18043573698233803,0.16214571299386862,0.17447280285772074,0.015850719843837603,0.02081677430750419,0.5027918907604894,0.07442495060653964,0.4026227721495825,0.05914900582947375,0.04577267828244166,0.007162465638850758
GOA,0,200,0.47046617767064153,0.149094399188732,0.24546922287770354,0.1783726423049544,0.02659884371664261,0.021433504386081076,0.5023732983040894,0.06799166438862203,0.4129391489756077,0.05825473357115575,0.04790416763045253,0.006839620706742636
GOA,0,250,0.457838114491803,0.11124590709094222,0.18876146903884095,0.2489562847520169,0.021117104235984018,0.031074926860231274,0.5007308768013213,0.19162081221327074,0.4064051930601656,0.15357645606041948,0.048936862490570554,0.02009948071659509
GOA,0,300,0.4643604550642058,0.386227485775983,0.22819409110631694,0.04846713245461529,0.027977663618785082,0.006620930296685779,0.37834130224466545,0.026128066672433316,0.30493100220893554,0.022311580222351638,0.038083008393536164,0.0031218398508355365
GOA,0,350,0.27054822656577393,0.6813799866462207,0.19361711892687347,0.03104922295025961,0.024818432470863988,0.0036111352849522663,0.30337286101775746,0.05799770707706392,0.24727856899024533,0.039457714980290236,0.032034832075142294,0.004654412187807706
GOA,0,400,0.28728643155301953,0.5062264705626055,0.19470193166044034,0.028897941792366957,0.02592366739933626,0.0035361691939550985,0.26227307479955997,0.0544466896538316,0.21368126473899782,0.034544045321128494,0.02856842211192653,0.00432343039101999
GOA,0,500,0.4274269282667219,0.2663100930033612,0.20248645355228084,0.11067278816372852,0.028171473261019927,0.01584127938942078,0.25747221526409486,0.09458608451597324,0.21849711279866527,0.10020488237714606,0.03048439665555262,0.01436882482306203
GOA,0,600+,0.6267924022884613,0.22536619248738493,0.19668588912480084,0.0575903182283188,0.028341579802580067,0.008044413737142334,0.24621985800427978,0.06266858034033881,0.20619828358175749,0.05654916663055307,0.02977028204061547,0.00791517503189437
